,spk1,spk2,spk3
107.62,1.0,1.0,0.0
107.64,1.0,1.0,0.0
107.66,1.0,1.0,0.0
107.68,1.0,1.0,0.0
107.7,1.0,1.0,0.0
107.72,1.0,1.0,0.0
107.74000000000001,1.0,1.0,0.0
107.76,1.0,1.0,0.0
107.78,1.0,1.0,0.0
107.8,1.0,1.0,0.0
107.82000000000001,1.0,1.0,0.0
107.84,1.0,1.0,0.0
107.86,1.0,1.0,0.0
107.88,1.0,1.0,0.0
107.9,1.0,1.0,0.0
107.92,1.0,1.0,0.0
107.94,1.0,1.0,0.0
107.96000000000001,1.0,1.0,0.0
107.98,1.0,1.0,0.0
108.0,1.0,1.0,0.0
108.02,1.0,1.0,1.0
108.04,1.0,1.0,1.0
108.06,1.0,1.0,1.0
108.08,1.0,1.0,1.0
108.10000000000001,1.0,1.0,1.0
108.12,1.0,1.0,1.0
108.14,1.0,1.0,1.0
108.16,1.0,1.0,1.0
108.18,1.0,1.0,1.0
108.2,1.0,1.0,1.0
108.22,1.0,1.0,1.0
108.24000000000001,1.0,1.0,1.0
108.26,1.0,1.0,1.0
108.28,1.0,1.0,1.0
108.3,1.0,1.0,1.0
108.32000000000001,1.0,1.0,1.0
108.34,1.0,1.0,1.0
108.36,1.0,1.0,1.0
108.38,1.0,1.0,1.0
108.4,1.0,1.0,1.0
108.42,1.0,1.0,1.0
108.44,1.0,1.0,1.0
108.46000000000001,1.0,1.0,1.0
108.48,1.0,1.0,1.0
108.5,1.0,1.0,1.0
108.52,1.0,1.0,1.0
108.54,1.0,1.0,1.0
108.56,1.0,1.0,1.0
108.58,1.0,1.0,1.0
108.60000000000001,1.0,1.0,1.0
108.62,1.0,1.0,1.0
108.64,1.0,1.0,1.0
108.66,1.0,1.0,1.0
108.68,1.0,1.0,1.0
108.7,1.0,1.0,1.0
108.72,1.0,1.0,1.0
108.74000000000001,1.0,1.0,1.0
108.76,1.0,1.0,1.0
108.78,1.0,1.0,1.0
108.8,1.0,1.0,1.0
108.82000000000001,1.0,1.0,1.0
108.84,1.0,1.0,1.0
108.86,1.0,1.0,1.0
108.88,1.0,1.0,1.0
108.9,1.0,1.0,1.0
108.92,1.0,1.0,1.0
108.94,1.0,1.0,1.0
108.96000000000001,1.0,1.0,1.0
108.98,1.0,1.0,0.0
109.0,1.0,1.0,0.0
109.02,1.0,1.0,0.0
109.04,1.0,1.0,0.0
109.06,1.0,1.0,0.0
109.08,1.0,1.0,0.0
109.10000000000001,1.0,1.0,0.0
109.12,1.0,1.0,0.0
109.14,1.0,1.0,0.0
109.16,1.0,1.0,0.0
109.18,1.0,1.0,0.0
109.2,1.0,1.0,0.0
109.22,1.0,1.0,0.0
109.24000000000001,1.0,1.0,0.0
109.26,1.0,1.0,0.0
109.28,1.0,1.0,0.0
109.3,1.0,1.0,0.0
109.32000000000001,1.0,1.0,0.0
109.34,1.0,1.0,0.0
109.36,1.0,1.0,0.0
109.38,1.0,1.0,0.0
109.4,1.0,1.0,0.0
109.42,1.0,1.0,0.0
109.44,1.0,1.0,0.0
109.46000000000001,0.0,1.0,0.0
109.48,0.0,1.0,0.0
109.5,0.0,1.0,0.0
109.52,0.0,1.0,0.0
109.54,0.0,1.0,0.0
109.56,0.0,1.0,0.0
109.58,0.0,1.0,0.0
109.60000000000001,0.0,1.0,0.0
109.62,0.0,1.0,0.0
109.64,0.0,1.0,0.0
109.66,0.0,1.0,0.0
109.68,0.0,1.0,0.0
109.7,0.0,1.0,0.0
109.72,0.0,1.0,0.0
109.74000000000001,0.0,1.0,0.0
109.76,0.0,1.0,0.0
109.78,0.0,1.0,0.0
109.8,0.0,1.0,0.0
109.82000000000001,0.0,1.0,0.0
109.84,0.0,1.0,0.0
109.86,0.0,1.0,0.0
109.88,0.0,1.0,0.0
109.9,0.0,1.0,0.0
109.92,0.0,1.0,0.0
109.94,0.0,1.0,0.0
109.96000000000001,0.0,1.0,0.0
109.98,0.0,1.0,0.0
110.0,0.0,1.0,0.0
110.02,0.0,1.0,0.0
110.04,0.0,1.0,0.0
110.06,0.0,1.0,0.0
110.08,0.0,1.0,0.0
110.10000000000001,0.0,1.0,0.0
110.12,0.0,1.0,0.0
110.14,0.0,1.0,0.0
110.16,0.0,1.0,0.0
110.18,0.0,1.0,0.0
110.2,0.0,1.0,0.0
110.22,0.0,1.0,0.0
110.24000000000001,0.0,1.0,0.0
110.26,0.0,1.0,0.0
110.28,0.0,1.0,0.0
110.3,0.0,1.0,0.0
110.32000000000001,0.0,1.0,0.0
110.34,0.0,1.0,0.0
110.36,0.0,1.0,0.0
110.38,0.0,1.0,0.0
110.4,0.0,1.0,0.0
110.42,0.0,1.0,0.0
110.44,0.0,1.0,0.0
110.46000000000001,0.0,1.0,0.0
110.48,0.0,1.0,0.0
110.5,0.0,1.0,0.0
110.52,0.0,1.0,0.0
110.54,0.0,1.0,0.0
110.56,0.0,1.0,0.0
110.58,0.0,1.0,0.0
110.60000000000001,0.0,1.0,0.0
110.62,0.0,1.0,0.0
110.64,0.0,1.0,0.0
110.66,0.0,1.0,0.0
110.68,0.0,1.0,0.0
110.7,0.0,1.0,0.0
110.72,0.0,1.0,0.0
110.74000000000001,0.0,1.0,0.0
110.76,0.0,1.0,0.0
110.78,0.0,1.0,0.0
110.8,0.0,1.0,0.0
110.82000000000001,0.0,1.0,0.0
110.84,0.0,1.0,0.0
110.86,0.0,1.0,0.0
110.88,0.0,1.0,0.0
110.9,0.0,1.0,0.0
110.92,0.0,1.0,0.0
110.94,0.0,1.0,0.0
110.96000000000001,0.0,1.0,0.0
110.98,0.0,1.0,0.0
111.0,0.0,1.0,0.0
111.02,0.0,1.0,0.0
111.04,0.0,1.0,0.0
111.06,0.0,1.0,0.0
111.08,0.0,1.0,0.0
111.10000000000001,0.0,1.0,0.0
111.12,0.0,1.0,0.0
111.14,0.0,1.0,0.0
111.16,0.0,1.0,0.0
111.18,0.0,1.0,0.0
111.2,0.0,1.0,0.0
111.22,0.0,1.0,0.0
111.24000000000001,0.0,1.0,0.0
111.26,0.0,1.0,0.0
111.28,0.0,1.0,0.0
111.3,0.0,1.0,0.0
111.32000000000001,0.0,1.0,0.0
111.34,0.0,1.0,0.0
111.36,0.0,1.0,0.0
111.38,0.0,1.0,1.0
111.4,0.0,1.0,1.0
111.42,0.0,1.0,1.0
111.44,0.0,1.0,1.0
111.46000000000001,0.0,1.0,1.0
111.48,0.0,1.0,1.0
111.5,0.0,1.0,1.0
111.52,0.0,1.0,1.0
111.54,0.0,1.0,1.0
111.56,0.0,1.0,1.0
111.58,0.0,1.0,1.0
111.60000000000001,0.0,1.0,1.0
111.62,0.0,1.0,1.0
111.64,0.0,1.0,1.0
111.66,0.0,1.0,1.0
111.68,0.0,1.0,1.0
111.7,0.0,1.0,1.0
111.72,0.0,1.0,1.0
111.74000000000001,0.0,1.0,1.0
111.76,0.0,1.0,1.0
111.78,0.0,1.0,1.0
111.8,0.0,1.0,1.0
111.82000000000001,0.0,1.0,1.0
111.84,0.0,1.0,1.0
111.86,1.0,1.0,1.0
111.88,1.0,1.0,1.0
111.9,1.0,1.0,1.0
111.92,1.0,1.0,1.0
111.94,1.0,1.0,1.0
111.96000000000001,1.0,1.0,1.0
111.98,1.0,1.0,1.0
112.0,1.0,1.0,1.0
112.02,1.0,1.0,1.0
112.04,1.0,1.0,1.0
112.06,1.0,1.0,1.0
112.08,1.0,1.0,1.0
112.10000000000001,1.0,1.0,1.0
112.12,1.0,1.0,1.0
112.14,1.0,1.0,1.0
112.16,1.0,1.0,1.0
112.18,1.0,1.0,1.0
112.2,1.0,1.0,1.0
112.22,1.0,1.0,1.0
112.24000000000001,1.0,1.0,1.0
112.26,1.0,1.0,1.0
112.28,1.0,1.0,1.0
112.3,1.0,1.0,1.0
112.32000000000001,1.0,1.0,1.0
112.34,1.0,1.0,1.0
112.36,1.0,1.0,1.0
112.38,1.0,1.0,1.0
112.4,1.0,1.0,1.0
112.42,1.0,1.0,1.0
112.44,1.0,1.0,1.0
112.46000000000001,1.0,1.0,1.0
112.48,1.0,1.0,1.0
112.5,1.0,1.0,1.0
112.52,1.0,1.0,1.0
112.54,1.0,1.0,1.0
112.56,1.0,1.0,1.0
112.58,1.0,1.0,1.0
112.60000000000001,1.0,1.0,1.0
112.62,1.0,1.0,1.0
112.64,1.0,1.0,1.0
112.66,1.0,1.0,1.0
112.68,1.0,1.0,1.0
112.7,1.0,1.0,1.0
112.72,1.0,1.0,1.0
112.74000000000001,1.0,1.0,1.0
112.76,1.0,1.0,1.0
112.78,1.0,1.0,1.0
112.8,1.0,1.0,1.0
112.82000000000001,1.0,1.0,1.0
112.84,1.0,1.0,1.0
112.86,1.0,1.0,1.0
112.88,1.0,1.0,1.0
112.9,1.0,1.0,1.0
112.92,1.0,1.0,1.0
112.94,1.0,1.0,1.0
112.96000000000001,1.0,1.0,1.0
112.98,1.0,1.0,1.0
113.0,1.0,1.0,1.0
113.02,1.0,1.0,1.0
113.04,1.0,1.0,1.0
113.06,1.0,1.0,1.0
113.08,1.0,1.0,1.0
113.10000000000001,1.0,1.0,1.0
113.12,1.0,1.0,1.0
113.14,1.0,1.0,1.0
113.16,1.0,1.0,1.0
113.18,1.0,1.0,1.0
113.2,1.0,1.0,1.0
113.22,1.0,1.0,1.0
113.24000000000001,1.0,1.0,1.0
113.26,1.0,1.0,1.0
113.28,1.0,1.0,1.0
113.3,0.0,1.0,0.0
113.32000000000001,0.0,1.0,0.0
113.34,0.0,1.0,0.0
113.36,0.0,1.0,0.0
113.38,0.0,1.0,0.0
113.4,0.0,1.0,0.0
113.42,0.0,1.0,0.0
113.44,0.0,1.0,0.0
113.46000000000001,0.0,1.0,0.0
113.48,0.0,1.0,0.0
113.5,0.0,1.0,0.0
113.52,0.0,1.0,0.0
113.54,0.0,1.0,0.0
113.56,0.0,1.0,0.0
113.58,0.0,1.0,0.0
113.60000000000001,0.0,1.0,0.0
113.62,0.0,1.0,0.0
113.64,0.0,1.0,0.0
113.66,0.0,1.0,0.0
113.68,0.0,1.0,0.0
113.7,0.0,1.0,0.0
113.72,0.0,1.0,0.0
113.74000000000001,0.0,1.0,0.0
113.76,0.0,1.0,0.0
113.78,1.0,1.0,0.0
113.8,1.0,1.0,0.0
113.82000000000001,1.0,1.0,0.0
113.84,1.0,1.0,0.0
113.86,1.0,1.0,0.0
113.88,1.0,1.0,0.0
113.9,1.0,1.0,0.0
113.92,1.0,1.0,0.0
113.94,1.0,1.0,0.0
113.96000000000001,1.0,1.0,0.0
113.98,1.0,1.0,0.0
114.0,1.0,1.0,0.0
114.02,1.0,1.0,0.0
114.04,1.0,1.0,0.0
114.06,1.0,1.0,0.0
114.08,1.0,1.0,0.0
114.10000000000001,1.0,1.0,0.0
114.12,1.0,1.0,0.0
114.14,1.0,1.0,0.0
114.16,1.0,1.0,0.0
114.18,1.0,1.0,0.0
114.2,1.0,1.0,0.0
114.22,1.0,1.0,0.0
114.24000000000001,1.0,1.0,0.0
114.26,1.0,1.0,0.0
114.28,1.0,1.0,0.0
114.3,1.0,1.0,0.0
114.32000000000001,1.0,1.0,0.0
114.34,1.0,1.0,0.0
114.36,1.0,1.0,0.0
114.38,1.0,1.0,0.0
114.4,1.0,1.0,0.0
114.42,1.0,1.0,0.0
114.44,1.0,1.0,0.0
114.46000000000001,1.0,1.0,0.0
114.48,1.0,1.0,0.0
114.5,1.0,1.0,0.0
114.52,1.0,1.0,0.0
114.54,1.0,1.0,0.0
114.56,1.0,1.0,0.0
114.58,1.0,1.0,0.0
114.60000000000001,1.0,1.0,0.0
114.62,1.0,1.0,0.0
114.64,1.0,1.0,0.0
114.66,1.0,1.0,0.0
114.68,1.0,1.0,0.0
114.7,1.0,1.0,0.0
114.72,1.0,1.0,0.0
114.74000000000001,1.0,0.0,0.0
114.76,1.0,0.0,0.0
114.78,1.0,0.0,0.0
114.8,1.0,0.0,0.0
114.82000000000001,1.0,0.0,0.0
114.84,1.0,0.0,0.0
114.86,1.0,0.0,0.0
114.88,1.0,0.0,0.0
114.9,1.0,0.0,0.0
114.92,1.0,0.0,0.0
114.94,1.0,0.0,0.0
114.96000000000001,1.0,0.0,0.0
114.98,1.0,0.0,0.0
115.0,1.0,0.0,0.0
115.02,1.0,0.0,0.0
115.04,1.0,0.0,0.0
115.06,1.0,0.0,0.0
115.08,1.0,0.0,0.0
115.10000000000001,1.0,0.0,0.0
115.12,1.0,0.0,0.0
115.14,1.0,0.0,0.0
115.16,1.0,0.0,0.0
115.18,1.0,0.0,0.0
115.2,1.0,0.0,0.0
115.22,1.0,1.0,1.0
115.24000000000001,1.0,1.0,1.0
115.26,1.0,1.0,1.0
115.28,1.0,1.0,1.0
115.3,1.0,1.0,1.0
115.32000000000001,1.0,1.0,1.0
115.34,1.0,1.0,1.0
115.36,1.0,1.0,1.0
115.38,1.0,1.0,1.0
115.4,1.0,1.0,1.0
115.42,1.0,1.0,1.0
115.44,1.0,1.0,1.0
115.46000000000001,1.0,1.0,1.0
115.48,1.0,1.0,1.0
115.5,1.0,1.0,1.0
115.52,1.0,1.0,1.0
115.54,1.0,1.0,1.0
115.56,1.0,1.0,1.0
115.58,1.0,1.0,1.0
115.60000000000001,1.0,1.0,1.0
115.62,1.0,1.0,1.0
115.64,1.0,1.0,1.0
115.66,1.0,1.0,1.0
115.68,1.0,1.0,1.0
115.7,1.0,1.0,1.0
115.72,1.0,1.0,1.0
115.74000000000001,1.0,1.0,1.0
115.76,1.0,1.0,1.0
115.78,1.0,1.0,1.0
115.8,1.0,1.0,1.0
115.82000000000001,1.0,1.0,1.0
115.84,1.0,1.0,1.0
115.86,1.0,1.0,1.0
115.88,1.0,1.0,1.0
115.9,1.0,1.0,1.0
115.92,1.0,1.0,1.0
115.94,1.0,1.0,1.0
115.96000000000001,1.0,1.0,1.0
115.98,1.0,1.0,1.0
116.0,1.0,1.0,1.0
116.02,1.0,1.0,1.0
116.04,1.0,1.0,1.0
116.06,1.0,1.0,1.0
116.08,1.0,1.0,1.0
116.10000000000001,1.0,1.0,1.0
116.12,1.0,1.0,1.0
116.14,1.0,1.0,1.0
116.16,1.0,1.0,1.0
116.18,1.0,0.0,1.0
116.2,1.0,0.0,1.0
116.22,1.0,0.0,1.0
116.24000000000001,1.0,0.0,1.0
116.26,1.0,0.0,1.0
116.28,1.0,0.0,1.0
116.3,1.0,0.0,1.0
116.32000000000001,1.0,0.0,1.0
116.34,1.0,0.0,1.0
116.36,1.0,0.0,1.0
116.38,1.0,0.0,1.0
116.4,1.0,0.0,1.0
116.42,1.0,0.0,1.0
116.44,1.0,0.0,1.0
116.46000000000001,1.0,0.0,1.0
116.48,1.0,0.0,1.0
116.5,1.0,0.0,1.0
116.52,1.0,0.0,1.0
116.54,1.0,0.0,1.0
116.56,1.0,0.0,1.0
116.58,1.0,0.0,1.0
116.60000000000001,1.0,0.0,1.0
116.62,1.0,0.0,1.0
116.64,1.0,0.0,1.0
116.66,1.0,1.0,1.0
116.68,1.0,1.0,1.0
116.7,1.0,1.0,1.0
116.72,1.0,1.0,1.0
116.74000000000001,1.0,1.0,1.0
116.76,1.0,1.0,1.0
116.78,1.0,1.0,1.0
116.8,1.0,1.0,1.0
116.82000000000001,1.0,1.0,1.0
116.84,1.0,1.0,1.0
116.86,1.0,1.0,1.0
116.88,1.0,1.0,1.0
116.9,1.0,1.0,1.0
116.92,1.0,1.0,1.0
116.94,1.0,1.0,1.0
116.96000000000001,1.0,1.0,1.0
116.98,1.0,1.0,1.0
117.0,1.0,1.0,1.0
117.02,1.0,1.0,1.0
117.04,1.0,1.0,1.0
117.06,1.0,1.0,1.0
117.08,1.0,1.0,1.0
117.10000000000001,1.0,1.0,1.0
117.12,1.0,1.0,1.0
117.14,1.0,1.0,0.0
117.16,1.0,1.0,0.0
117.18,1.0,1.0,0.0
117.2,1.0,1.0,0.0
117.22,1.0,1.0,0.0
117.24000000000001,1.0,1.0,0.0
117.26,1.0,1.0,0.0
117.28,1.0,1.0,0.0
117.3,1.0,1.0,0.0
117.32000000000001,1.0,1.0,0.0
117.34,1.0,1.0,0.0
117.36,1.0,1.0,0.0
117.38,1.0,1.0,0.0
117.4,1.0,1.0,0.0
117.42,1.0,1.0,0.0
117.44,1.0,1.0,0.0
117.46000000000001,1.0,1.0,0.0
117.48,1.0,1.0,0.0
117.5,1.0,1.0,0.0
117.52,1.0,1.0,0.0
117.54,1.0,1.0,0.0
117.56,1.0,1.0,0.0
117.58,1.0,1.0,0.0
117.60000000000001,1.0,1.0,0.0
117.62,0.0,0.0,1.0
117.64,0.0,0.0,1.0
117.66,0.0,0.0,1.0
117.68,0.0,0.0,1.0
117.7,0.0,0.0,1.0
117.72,0.0,0.0,1.0
117.74000000000001,0.0,0.0,1.0
117.76,0.0,0.0,1.0
117.78,0.0,0.0,1.0
117.8,0.0,0.0,1.0
117.82000000000001,0.0,0.0,1.0
117.84,0.0,0.0,1.0
117.86,0.0,0.0,1.0
117.88,0.0,0.0,1.0
117.9,0.0,0.0,1.0
117.92,0.0,0.0,1.0
117.94,0.0,0.0,1.0
117.96000000000001,0.0,0.0,1.0
117.98,0.0,0.0,1.0
118.0,0.0,0.0,1.0
118.02,0.0,0.0,1.0
118.04,0.0,0.0,1.0
118.06,0.0,0.0,1.0
118.08,0.0,0.0,1.0
118.10000000000001,0.0,0.0,1.0
118.12,0.0,0.0,1.0
118.14,0.0,0.0,1.0
118.16,0.0,0.0,1.0
118.18,0.0,0.0,1.0
118.2,0.0,0.0,1.0
118.22,0.0,0.0,1.0
118.24000000000001,0.0,0.0,1.0
118.26,0.0,0.0,1.0
118.28,0.0,0.0,1.0
118.3,0.0,0.0,1.0
118.32000000000001,0.0,0.0,1.0
118.34,0.0,0.0,1.0
118.36,0.0,0.0,1.0
118.38,0.0,0.0,1.0
118.4,0.0,0.0,1.0
118.42,0.0,0.0,1.0
118.44,0.0,0.0,1.0
118.46000000000001,0.0,0.0,1.0
118.48,0.0,0.0,1.0
118.5,0.0,0.0,1.0
118.52,0.0,0.0,1.0
118.54,0.0,0.0,1.0
118.56,0.0,0.0,1.0
118.58,0.0,0.0,0.0
118.60000000000001,0.0,0.0,0.0
118.62,0.0,0.0,0.0
118.64,0.0,0.0,0.0
118.66,0.0,0.0,0.0
118.68,0.0,0.0,0.0
118.7,0.0,0.0,0.0
118.72,0.0,0.0,0.0
118.74000000000001,0.0,0.0,0.0
118.76,0.0,0.0,0.0
118.78,0.0,0.0,0.0
118.8,0.0,0.0,0.0
118.82000000000001,0.0,0.0,0.0
118.84,0.0,0.0,0.0
118.86,0.0,0.0,0.0
118.88,0.0,0.0,0.0
118.9,0.0,0.0,0.0
118.92,0.0,0.0,0.0
118.94,0.0,0.0,0.0
118.96000000000001,0.0,0.0,0.0
118.98,0.0,0.0,0.0
119.0,0.0,0.0,0.0
119.02,0.0,0.0,0.0
119.04,0.0,0.0,0.0
119.06,1.0,0.0,0.0
119.08,1.0,0.0,0.0
119.10000000000001,1.0,0.0,0.0
119.12,1.0,0.0,0.0
119.14,1.0,0.0,0.0
119.16,1.0,0.0,0.0
119.18,1.0,0.0,0.0
119.2,1.0,0.0,0.0
119.22,1.0,0.0,0.0
119.24000000000001,1.0,0.0,0.0
119.26,1.0,0.0,0.0
119.28,1.0,0.0,0.0
119.3,1.0,0.0,0.0
119.32000000000001,1.0,0.0,0.0
119.34,1.0,0.0,0.0
119.36,1.0,0.0,0.0
119.38,1.0,0.0,0.0
119.4,1.0,0.0,0.0
119.42,1.0,0.0,0.0
119.44,1.0,0.0,0.0
119.46000000000001,1.0,0.0,0.0
119.48,1.0,0.0,0.0
119.5,1.0,0.0,0.0
119.52,1.0,0.0,0.0
119.54,1.0,1.0,0.0
119.56,1.0,1.0,0.0
119.58,1.0,1.0,0.0
119.60000000000001,1.0,1.0,0.0
119.62,1.0,1.0,0.0
119.64,1.0,1.0,0.0
119.66,1.0,1.0,0.0
119.68,1.0,1.0,0.0
119.7,1.0,1.0,0.0
119.72,1.0,1.0,0.0
119.74000000000001,1.0,1.0,0.0
119.76,1.0,1.0,0.0
119.78,1.0,1.0,0.0
119.8,1.0,1.0,0.0
119.82000000000001,1.0,1.0,0.0
119.84,1.0,1.0,0.0
119.86,1.0,1.0,0.0
119.88,1.0,1.0,0.0
119.9,1.0,1.0,0.0
119.92,1.0,1.0,0.0
119.94,1.0,1.0,0.0
119.96000000000001,1.0,1.0,0.0
119.98,1.0,1.0,0.0
120.0,1.0,1.0,0.0
120.02,0.0,1.0,0.0
120.04,0.0,1.0,0.0
120.06,0.0,1.0,0.0
120.08,0.0,1.0,0.0
120.10000000000001,0.0,1.0,0.0
120.12,0.0,1.0,0.0
120.14,0.0,1.0,0.0
120.16,0.0,1.0,0.0
120.18,0.0,1.0,0.0
120.2,0.0,1.0,0.0
120.22,0.0,1.0,0.0
120.24000000000001,0.0,1.0,0.0
120.26,0.0,1.0,0.0
120.28,0.0,1.0,0.0
120.3,0.0,1.0,0.0
120.32000000000001,0.0,1.0,0.0
120.34,0.0,1.0,0.0
120.36,0.0,1.0,0.0
120.38,0.0,1.0,0.0
120.4,0.0,1.0,0.0
120.42,0.0,1.0,0.0
120.44,0.0,1.0,0.0
120.46000000000001,0.0,1.0,0.0
120.48,0.0,1.0,0.0
120.5,0.0,1.0,0.0
120.52,0.0,1.0,0.0
120.54,0.0,1.0,0.0
120.56,0.0,1.0,0.0
120.58,0.0,1.0,0.0
120.60000000000001,0.0,1.0,0.0
120.62,0.0,1.0,0.0
120.64,0.0,1.0,0.0
120.66,0.0,1.0,0.0
120.68,0.0,1.0,0.0
120.7,0.0,1.0,0.0
120.72,0.0,1.0,0.0
120.74000000000001,0.0,1.0,0.0
120.76,0.0,1.0,0.0
120.78,0.0,1.0,0.0
120.8,0.0,1.0,0.0
120.82000000000001,0.0,1.0,0.0
120.84,0.0,1.0,0.0
120.86,0.0,1.0,0.0
120.88,0.0,1.0,0.0
120.9,0.0,1.0,0.0
120.92,0.0,1.0,0.0
120.94,0.0,1.0,0.0
120.96000000000001,0.0,1.0,0.0
120.98,1.0,1.0,1.0
121.0,1.0,1.0,1.0
121.02,1.0,1.0,1.0
121.04,1.0,1.0,1.0
121.06,1.0,1.0,1.0
121.08,1.0,1.0,1.0
121.10000000000001,1.0,1.0,1.0
121.12,1.0,1.0,1.0
121.14,1.0,1.0,1.0
121.16,1.0,1.0,1.0
121.18,1.0,1.0,1.0
121.2,1.0,1.0,1.0
121.22,1.0,1.0,1.0
121.24000000000001,1.0,1.0,1.0
121.26,1.0,1.0,1.0
121.28,1.0,1.0,1.0
121.3,1.0,1.0,1.0
121.32000000000001,1.0,1.0,1.0
121.34,1.0,1.0,1.0
121.36,1.0,1.0,1.0
121.38,1.0,1.0,1.0
121.4,1.0,1.0,1.0
121.42,1.0,1.0,1.0
121.44,1.0,1.0,1.0
121.46000000000001,1.0,0.0,1.0
121.48,1.0,0.0,1.0
121.5,1.0,0.0,1.0
121.52,1.0,0.0,1.0
121.54,1.0,0.0,1.0
121.56,1.0,0.0,1.0
121.58,1.0,0.0,1.0
121.60000000000001,1.0,0.0,1.0
121.62,1.0,0.0,1.0
121.64,1.0,0.0,1.0
121.66,1.0,0.0,1.0
121.68,1.0,0.0,1.0
121.7,1.0,0.0,1.0
121.72,1.0,0.0,1.0
121.74000000000001,1.0,0.0,1.0
121.76,1.0,0.0,1.0
121.78,1.0,0.0,1.0
121.8,1.0,0.0,1.0
121.82000000000001,1.0,0.0,1.0
121.84,1.0,0.0,1.0
121.86,1.0,0.0,1.0
121.88,1.0,0.0,1.0
121.9,1.0,0.0,1.0
121.92,1.0,0.0,1.0
121.94,1.0,0.0,1.0
121.96000000000001,1.0,0.0,1.0
121.98,1.0,0.0,1.0
122.0,1.0,0.0,1.0
122.02,1.0,0.0,1.0
122.04,1.0,0.0,1.0
122.06,1.0,0.0,1.0
122.08,1.0,0.0,1.0
122.10000000000001,1.0,0.0,1.0
122.12,1.0,0.0,1.0
122.14,1.0,0.0,1.0
122.16,1.0,0.0,1.0
122.18,1.0,0.0,1.0
122.2,1.0,0.0,1.0
122.22,1.0,0.0,1.0
122.24000000000001,1.0,0.0,1.0
122.26,1.0,0.0,1.0
122.28,1.0,0.0,1.0
122.3,1.0,0.0,1.0
122.32000000000001,1.0,0.0,1.0
122.34,1.0,0.0,1.0
122.36,1.0,0.0,1.0
122.38,1.0,0.0,1.0
122.4,1.0,0.0,1.0
122.42,1.0,1.0,1.0
122.44,1.0,1.0,1.0
122.46000000000001,1.0,1.0,1.0
122.48,1.0,1.0,1.0
122.5,1.0,1.0,1.0
122.52,1.0,1.0,1.0
122.54,1.0,1.0,1.0
122.56,1.0,1.0,1.0
122.58,1.0,1.0,1.0
122.60000000000001,1.0,1.0,1.0
122.62,1.0,1.0,1.0
122.64,1.0,1.0,1.0
122.66,1.0,1.0,1.0
122.68,1.0,1.0,1.0
122.7,1.0,1.0,1.0
122.72,1.0,1.0,1.0
122.74000000000001,1.0,1.0,1.0
122.76,1.0,1.0,1.0
122.78,1.0,1.0,1.0
122.8,1.0,1.0,1.0
122.82000000000001,1.0,1.0,1.0
122.84,1.0,1.0,1.0
122.86,1.0,1.0,1.0
122.88,1.0,1.0,1.0
122.9,0.0,1.0,0.0
122.92,0.0,1.0,0.0
122.94,0.0,1.0,0.0
122.96000000000001,0.0,1.0,0.0
122.98,0.0,1.0,0.0
123.0,0.0,1.0,0.0
123.02,0.0,1.0,0.0
123.04,0.0,1.0,0.0
123.06,0.0,1.0,0.0
123.08,0.0,1.0,0.0
123.10000000000001,0.0,1.0,0.0
123.12,0.0,1.0,0.0
123.14,0.0,1.0,0.0
123.16,0.0,1.0,0.0
123.18,0.0,1.0,0.0
123.2,0.0,1.0,0.0
123.22,0.0,1.0,0.0
123.24000000000001,0.0,1.0,0.0
123.26,0.0,1.0,0.0
123.28,0.0,1.0,0.0
123.3,0.0,1.0,0.0
123.32000000000001,0.0,1.0,0.0
123.34,0.0,1.0,0.0
123.36,0.0,1.0,0.0
123.38000000000001,0.0,1.0,0.0
123.4,0.0,1.0,0.0
123.42,0.0,1.0,0.0
123.44,0.0,1.0,0.0
123.46000000000001,0.0,1.0,0.0
123.48,0.0,1.0,0.0
123.5,0.0,1.0,0.0
123.52,0.0,1.0,0.0
123.54,0.0,1.0,0.0
123.56,0.0,1.0,0.0
123.58,0.0,1.0,0.0
123.60000000000001,0.0,1.0,0.0
123.62,0.0,1.0,0.0
123.64,0.0,1.0,0.0
123.66,0.0,1.0,0.0
123.68,0.0,1.0,0.0
123.7,0.0,1.0,0.0
123.72,0.0,1.0,0.0
123.74000000000001,0.0,1.0,0.0
123.76,0.0,1.0,0.0
123.78,0.0,1.0,0.0
123.8,0.0,1.0,0.0
123.82000000000001,0.0,1.0,0.0
123.84,0.0,1.0,0.0
123.86,0.0,1.0,1.0
123.88000000000001,0.0,1.0,1.0
123.9,0.0,1.0,1.0
123.92,0.0,1.0,1.0
123.94,0.0,1.0,1.0
123.96000000000001,0.0,1.0,1.0
123.98,0.0,1.0,1.0
124.0,0.0,1.0,1.0
124.02,0.0,1.0,1.0
124.04,0.0,1.0,1.0
124.06,0.0,1.0,1.0
124.08,0.0,1.0,1.0
124.10000000000001,0.0,1.0,1.0
124.12,0.0,1.0,1.0
124.14,0.0,1.0,1.0
124.16,0.0,1.0,1.0
124.18,0.0,1.0,1.0
124.2,0.0,1.0,1.0
124.22,0.0,1.0,1.0
124.24000000000001,0.0,1.0,1.0
124.26,0.0,1.0,1.0
124.28,0.0,1.0,1.0
124.3,0.0,1.0,1.0
124.32000000000001,0.0,1.0,1.0
124.34,1.0,0.0,1.0
124.36,1.0,0.0,1.0
124.38000000000001,1.0,0.0,1.0
